chainId,tokenIn,tokenOut,amount,v1Amount,v2Amount,diff,perf
1,0x0f2d719407fdbeff09d87557abb7232601fd9f29,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7574963051739726316751,1.6399225623365186,1.6399225623365186,0,0
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0x3472a5a71965499acd81997a54bba8d852c6e53d,0xae78736cd615f374d3085123a210448e74fc6393,1900000000000000000000,3.4131840268496334,3.4131452512001097,-0.00003877564952370349,-0.000011360550506118884
1,0xae78736cd615f374d3085123a210448e74fc6393,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3528505824323223732,3.846318045237545,3.846318045237545,0,0
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0x3472a5a71965499acd81997a54bba8d852c6e53d,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,602881623038221014766,0.06450715,0.06450701,-1.3999999999569912e-7,-0.0000021703020517213846
1,0x183015a9ba6ff60230fdeadc3f43b3d788b13e21,0x6b175474e89094c44da98b954eedeac495271d0f,9642672784626153357537,0,134.7260543912916,134.7260543912916,1
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5162034337141363834880,9.810443910517074,9.810443910517074,0,0
1,0xc0c293ce456ff0ed870add98a0828dd4d2903dbf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3731341496223063162880,1.871043760795306,1.875834601779579,0.004790840984272959,0.002553978362339597
1,0x514910771af9ca656af840dff83e8264ecf986ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,80375438140097633206,0.5747303493766871,0.5747303493766871,0,0
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4500658776813823066112,8.55391975642493,8.547355372399275,-0.006564384025654846,-0.0007674123925144697
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,1623347558411435,3.8508566456894475,5.920120050448729,2.069263404759281,0.34953064923108046
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4354100948890072121344,8.27546300127696,8.263580038333817,-0.011882962943142061,-0.0014359272636840308
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,714323725953135374,1452.835129,1457.737896,4.90276700000004,0.00336327059442793
1,0x6810e776880c02933d47db1b9fc05908e5386b96,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8258280685432926595,0.7111350644166601,0.7090324711702357,-0.002102593246424367,-0.0029566721592460244
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xae78736cd615f374d3085123a210448e74fc6393,4056650614672305211,3.7192631389117894,3.719079604429866,-0.0001835344819234308,-0.000049347001023737925
1,0x0f2d719407fdbeff09d87557abb7232601fd9f29,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6724017192729009625962,1.456108014128536,1.448835544689369,-0.00727246943916704,-0.004994457395057694
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3287779161517932412928,6.249291918634461,6.236279686763146,-0.013012231871315727,-0.0020821929973402556
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0x3472a5a71965499acd81997a54bba8d852c6e53d,0xae78736cd615f374d3085123a210448e74fc6393,2000000000000000000000,3.592406583408024,3.576526148433289,-0.015880434974735014,-0.0044205561386288445
1,0xae78736cd615f374d3085123a210448e74fc6393,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3697127760924657343,4.0301269772377495,4.030094823165812,-0.00003215407193746245,-0.000007978426515856545
1,0xfd0205066521550d7d7ab19da8f72bb004b4c341,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,16200831741011928150904,0.18148987894593896,0.18148987894593896,0,0
1,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1497165651823710367,3466.394882,3455.771423,-10.623458999999912,-0.0030646995976034075
1,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,19999394800963533996032,11669.038064,11624.46114,-44.57692400000087,-0.003820102715880632
1,0x808507121b80c02388fad14726482e061b8da827,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1000000000000000000000,0.5219383796922397,0.5219383796922397,0,0
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4022278261620204371968,7.644984572045786,7.625338419141467,-0.01964615290431926,-0.0025698093592178405
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6810e776880c02933d47db1b9fc05908e5386b96,7980935549485009664,91.52879095981397,91.89689142481124,0.3681004649972692,0.004005581247527224
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0x6810e776880c02933d47db1b9fc05908e5386b96,0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,91859932716589410875,71915.35313446022,72453.34003113669,537.9868966764625,0.0074252877292511794
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,1995233887371252416,18075.63896592746,17970.10751162313,-105.53145430433142,-0.005838324968940682
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2778689444890204438528,5.281832112791225,5.26510952588925,-0.0167225869019747,-0.0031660580163986925
1,0x6810e776880c02933d47db1b9fc05908e5386b96,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,22033086476722257379,1.8956139845462243,1.9107597633716473,0.015145778825423006,0.007926574086266812
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5078761901720462166291,9.652244327924032,9.617712889138184,-0.03453143878584797,-0.0035775553967224176
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4806173365911581410590,9.134371502234366,9.094825515374236,-0.03954598686013,-0.004329360465627726
1,0x0f2d719407fdbeff09d87557abb7232601fd9f29,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6597536466571134700242,1.4287778407547338,1.4153519712259308,-0.01342586952880298,-0.00939675094744676
1,0x6810e776880c02933d47db1b9fc05908e5386b96,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,34823993008977629362,2.993595624701388,3.008883330118852,0.015287705417463826,0.005080856829653132
1,0xc0c293ce456ff0ed870add98a0828dd4d2903dbf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1758007965400000000000,0.8821937386802485,0.8819532779008149,-0.00024046077943362665,-0.0002725713966110813
1,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3400000000000000000000,1986.945598,1971.77498,-15.170618000000104,-0.007635145126907548
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0x90b831fa3bebf58e9744a14d638e25b4ee06f9bc,0x68037790a0229e9ce6eaa8a99ea92964106c4703,15000000000000000000000,161.5395117561377,161.44722908442336,-0.09228267171434368,-0.0005712699680165858
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0xa71d0588eaf47f12b13cf8ec750430d21df04974,0xb53ecf1345cabee6ea1a65100ebb153cebcac40f,37562403372286898217547796869,40452766.71856254,40452766.71856254,0,0
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6810e776880c02933d47db1b9fc05908e5386b96,716025788935372656,8.256395945642444,8.251674488390384,-0.0047214572520601905,-0.0005718545092973744
1,0x6f80310ca7f2c654691d1383149fa1a57d8ab1f8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,87868156603185370840924,3.1280366360069713,3.128036636008901,1.929567616798522e-12,6.168622178480877e-13
1,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,19951950571371315617792,11641.408535,11545.081834,-96.32670099999996,-0.008274488495991945
1,0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12810928785097994902194,1.380827423043193,1.3979877867025217,0.017160363659328715,0.012275045477904646
1,0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,0x6810e776880c02933d47db1b9fc05908e5386b96,18435238983433699981206,23.139701255119398,23.219612038885902,0.07991078376650407,0.0034415210569701776
1,0x6810e776880c02933d47db1b9fc05908e5386b96,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,23608956009723876717,2.030986262381422,2.032203172360651,0.001216909979229186,0.0005988131481044767
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x35e78b3982e87ecfd5b3f3265b601c046cdbe232,92112279,1192.8051108445177,1192.8051087285821,-0.000002115935558322235,-1.773915570184078e-9
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,100000000000000000000,87.2209082361109,87.21659218408355,-0.00431605202734886,-0.00004948414450885004
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,314119263159618240,0.046595548576791546,0.04611867126950177,-0.0004768773072897775,-0.010234396242891365
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6810e776880c02933d47db1b9fc05908e5386b96,1216695310846031104,14.024281051129057,14.058874726233197,0.034593675104140686,0.0024606290174554665
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x79c58f70905f734641735bc61e45c19dd9ad60bc,136576794000000000,278.1305008033449,277.6475623721674,-0.48293843117750157,-0.0017363735001468547
1,0x79c58f70905f734641735bc61e45c19dd9ad60bc,0x6b175474e89094c44da98b954eedeac495271d0f,279073985276654990321,280.52585241005875,283.43444896390173,2.908596553842983,0.010261972616509374
1,0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17370389993774866083681,1.8760200950285375,1.8829295054549866,0.006909410426449103,0.0036695003219355945
1,0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,0x6810e776880c02933d47db1b9fc05908e5386b96,40530909985474687528590,50.78184750688112,50.73006323759373,-0.05178426928738844,-0.001019739765875424
1,0x6810e776880c02933d47db1b9fc05908e5386b96,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,51652157520178550413,4.435368256587747,4.4262973735215025,-0.009070883066244484,-0.0020451251263684175
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xba100000625a3754423978a60c9317c58a424e3d,2096574619891544575,1081.7060457169785,1086.1901248459512,4.48407912897278,0.004128263575963494
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1128075692651056196964,2.144549248185725,2.1340897501100833,-0.010459498075641616,-0.004877247787380161
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,306321050795022217202,0.5823728409165634,0.5794352936546695,-0.0029375472618938803,-0.005044100712647661
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf203ca1769ca8e9e8fe1da9d147db68b6c919817,337551304541312442,9233.302058125622,9233.302058125622,0,0
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x67d85a291fcdc862a78812a3c26d55e28ffb2701,996124989716243611,1576.739055706593,1576.6435238347149,-0.09553187187816548,-0.00006058825747507994
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf203ca1769ca8e9e8fe1da9d147db68b6c919817,430208958287062017,11757.013519568232,11678.313600361256,-78.69991920697612,-0.0066938699250442225
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6810e776880c02933d47db1b9fc05908e5386b96,1214826310067895808,14.00275757111344,14.125693103343835,0.12293553223039488,0.008702973463390166
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5079001181071667421786,9.652698909641785,9.603576093794599,-0.04912281584718592,-0.0050890239410781414
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4338810360396097406700,8.246410859488812,8.198255606679007,-0.048155252809804594,-0.0058395408172507305
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x67d85a291fcdc862a78812a3c26d55e28ffb2701,500000000000000000,799.4946969670856,767.7274497699011,-31.767247197184474,-0.03973415623354948
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5094206933542293781243,9.681586689221039,9.61884980394162,-0.06273688527941879,-0.006480021022717969
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6810e776880c02933d47db1b9fc05908e5386b96,1217565413823069440,14.034301167654402,14.13150816057176,0.0972069929173589,0.006878741590269578
1,0xc0c293ce456ff0ed870add98a0828dd4d2903dbf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2326085500000000000000,1.167012361408822,1.1651410774773319,-0.0018712839314900531,-0.0016034825280094136
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3996920000000000000000,7.596801426750298,7.54186460293425,-0.05493682381604792,-0.007231572964721861
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5105302548129263074217,9.702666017158819,9.626785823123194,-0.07588019403562463,-0.007820550960059144
1,0x470ebf5f030ed85fc1ed4c2d36b9dd02e77cf1b7,0x6b175474e89094c44da98b954eedeac495271d0f,982698793631505217536,1064.2176248525398,1064.2176248743426,2.1802861738251522e-8,2.0487221061412034e-11
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0x3472a5a71965499acd81997a54bba8d852c6e53d,0xae78736cd615f374d3085123a210448e74fc6393,2256040506749839601691,4.05109924206099,4.014523430077611,-0.03657581198337834,-0.009028614160726029
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4156196897551099640660,7.899439901738401,7.831721787971714,-0.06771811376668779,-0.008572520914018892
Error Getting Token Price. Defaulting to 0.
11 |  * @param {Object} [request] The request.
12 |  * @param {Object} [response] The response.
13 |  * @returns {Error} The created error.
14 |  */
15 | module.exports = function createError(message, config, code, request, response) {
16 |   var error = new Error(message);
                  ^
error: Request failed with status code 429
      at createError (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/createError.js:16:14)
      at settle (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/core/settle.js:17:11)
      at handleStreamEnd (/Users/jareknowotka/Developer/balancer/sor-benchmark/node_modules/axios/lib/adapters/http.js:293:10)
      at endReadableNT (node:stream:2387:52)
      at processTicksAndRejections (:61:76)

1,0x3472a5a71965499acd81997a54bba8d852c6e53d,0xae78736cd615f374d3085123a210448e74fc6393,2000000000000000000000,3.592406583408024,3.541420063863492,-0.05098651954453226,-0.014192858842877038
1,0xae78736cd615f374d3085123a210448e74fc6393,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3660234897315558211,3.9899113505798183,3.989839067000656,-0.0000722835791622245,-0.000018116587766221965
